Var222_embed_0,Var222_embed_1,Var222_embed_2,Var222_embed_3,Var222_embed_4,Var222_embed_5,Var222_embed_6,Var222_embed_7,Var222_embed_8,Var222_embed_9,Var222_embed_10,Var222_embed_11,Var222_embed_12,Var222_embed_13,Var222_embed_14,Var222_embed_15,Var222_embed_16,Var222_embed_17,Var222_embed_18,Var222_embed_19,Var222_embed_20,Var222_embed_21,Var222_embed_22,Var222_embed_23,Var222_embed_24,Var222_embed_25,Var222_embed_26,Var222_embed_27,Var222_embed_28,Var222_embed_29,Var222_embed_30,Var222_embed_31,Var222_embed_32,Var222_embed_33,Var222_embed_34,Var222_embed_35,Var222_embed_36,Var222_embed_37,Var222_embed_38,Var222_embed_39,Var222_embed_40,Var222_embed_41,Var222_embed_42,Var222_embed_43,Var222_embed_44,Var222_embed_45,Var222_embed_46,Var222_embed_47,Var222_embed_48,Var222_embed_49,Var222
-0.08227264,0.0025045157,0.07995819,0.017043047,-0.06316839,0.022632835,0.10528812,-0.046806637,-0.056808054,0.014917983,-0.10646105,0.08826892,0.05185572,0.01573624,-0.006886422,0.10334796,0.025434544,0.13695341,0.035363898,-0.050067253,-0.12853573,0.1133161,-0.0050401227,0.021110037,-0.09070528,0.04632699,-0.05254146,0.025823876,0.084856495,-0.108511865,0.053436678,-0.08881044,0.049058497,-0.049047057,0.043648887,-0.038025968,0.07764818,-0.04086849,-0.004401371,0.097856626,0.0031656804,0.019568166,-0.10803166,-0.052784927,0.0901242,0.10289887,-0.092466384,-0.002794274,0.010643525,0.043648217,00ARusu
0.018047564,0.018255116,-0.00055531284,0.0046296413,-0.03226878,-0.023478461,0.043239526,0.028769359,5.6270983e-06,0.038879648,-0.026405156,-0.022391511,-0.032447394,0.032696683,-0.039645,0.011867157,-0.017076293,0.036319643,0.021308806,-0.017217925,0.039243303,0.011462708,0.056231942,-0.05120979,0.0053598154,0.017819682,-0.024486288,0.056060627,-0.019740988,-0.035861734,0.0117057655,-0.016259598,-0.00093735516,-0.02961766,0.051524777,0.043928985,0.009678153,-0.04430731,-0.022456402,0.00026985432,-0.0069449353,0.021202076,0.002042159,-0.03762686,0.0058590253,0.0002234206,0.029787451,0.00432041,-0.014700239,-0.0014763826,00AYONy
0.01582225,-0.006267291,0.01351974,-0.012765591,0.04963697,-0.018921819,0.019822123,0.0012110923,-0.045276362,-0.00093301415,0.039069124,0.035642963,-0.01326959,0.003486224,0.03412136,-0.045796134,-0.032929122,-0.023759527,-0.02899923,0.04332108,0.026196236,-0.058928702,0.013148395,0.024921613,-0.015456025,-0.034700736,0.032757524,0.030711472,0.021196714,0.0347581,-0.017237559,0.017560452,-0.004146629,0.0009476023,-0.057992447,-0.058344994,0.00021132066,0.06067117,-0.010876877,-0.04048647,0.04061697,-0.02656699,0.038561083,-0.036762297,-0.011930957,-0.017849706,0.0019509197,0.02205783,-0.012489194,0.03442851,00AhP4J
-0.039936513,-0.0297476,-0.019008523,0.035734836,0.017387152,-0.042577837,-0.039573703,0.016217027,-0.0035784023,0.045168888,-0.0578145,0.0076361517,-0.0028109457,0.04442988,-0.0030427037,0.05576182,-0.00074324047,0.071992725,-0.0133435195,-0.025778387,0.0153250005,-0.013125152,0.017171275,0.059036892,-0.05931364,-0.0255144,0.023381382,-0.023137547,-0.042783283,-0.041816372,0.05345517,0.046630476,0.012226274,0.057484705,-0.0037985914,-0.038909763,0.046132293,0.0047923336,-0.0094622355,0.04622439,0.0014728705,0.055851754,-0.059068825,-0.0067244284,0.062441677,0.037383016,-0.0028693976,0.01802634,-0.043663025,0.056546085,017QQMs
0.0019364794,0.019009994,-0.010493032,-0.011263264,0.020612162,0.015498801,-0.0068584587,-0.04065031,0.026745833,-0.04405005,0.012942777,-0.0007881205,-0.017240286,-0.02116009,-0.041220408,0.040692646,-0.0036543484,0.011928393,0.011585338,-0.059019312,0.0079302,0.05077278,-0.013793055,-0.053663865,-0.029325953,0.0018755643,-0.060604736,-0.011475238,-0.023168907,0.02456149,-0.037320916,0.030066105,0.018428398,0.007569693,-0.014220139,0.030121967,0.017779676,0.013464233,-0.022735462,0.009699159,-0.054303944,0.046017613,-0.044875048,-0.016642854,0.045427773,-0.017216397,-0.0358455,0.03776755,-0.04588893,-0.030789284,017QhSV
-0.056526173,0.04483652,0.001337836,0.0006481532,0.0036927345,-0.04108961,-0.032409452,0.0048843385,-0.019328251,0.0091676,0.031497937,-0.02059916,0.032405682,-0.014674876,-0.01694615,0.041629165,0.03361581,0.0565979,-0.017304203,-0.030896652,-0.050798036,0.027824288,-0.00472004,-0.016141945,-0.0009954852,-0.011198575,-0.035432737,0.013468643,-0.039845612,0.016977033,0.007660411,-0.04195424,0.0010376108,-0.013043597,0.060575582,-0.023683911,0.04910582,-0.0013264278,-0.011960006,0.0062150345,0.01180998,-0.002713348,-0.040994015,-0.030138317,0.030068073,0.059566922,-0.04780806,-0.014077339,-0.033000197,0.018075995,017mPWC
0.0065952316,-0.014467825,0.04778883,0.044793416,0.014083665,0.005809506,0.028821765,-0.01150328,0.00045414083,0.028823389,0.022922117,0.00026999632,0.055392113,-0.031999357,0.028442785,0.0055854525,0.010789374,0.03719134,0.029892689,-0.048144523,0.0047792345,0.0009483068,0.008994689,0.02080402,-0.016994394,0.016966661,-0.024771538,0.014679873,0.058005165,0.012499008,0.014617363,-0.019838652,0.041850444,0.034173097,0.053422824,-0.016085805,0.03629251,0.037565693,-0.038238518,0.053876374,0.040815484,0.0036757241,0.0040435344,-0.039287843,-0.00041202176,0.033808265,-0.016218306,-0.02415751,-0.04342487,0.037730515,017qMJU
0.02308082,-0.0010568316,0.04311592,0.04944434,-0.026319712,-0.011208606,-0.024891391,-0.035968527,-0.04353544,-0.0011858757,0.027584301,0.041091025,-0.011425745,-0.01874752,-0.04319518,0.050805006,0.018184064,0.04043433,0.03152533,0.037956327,0.031553708,0.012063811,0.044288184,-0.00352347,-0.023736903,0.046030167,-0.04704913,-0.014447348,0.009072159,-0.040947232,0.021805229,0.0062976666,-0.0046801292,0.017510029,0.005307728,0.00023385894,-0.013045345,0.036316622,0.040053386,0.007861807,-0.012654884,0.048020035,-0.01177924,0.023149008,-0.003651404,-0.017895741,-0.030484008,-0.019348845,0.05296138,-0.023647279,01f7qqc
-0.05326703,-0.041856136,0.014399145,-0.0074787517,0.031574327,0.036106832,0.036977224,-0.009970828,-0.0036195356,-0.039900277,-0.03700432,0.009984685,0.02345673,-0.023225984,-0.018150492,0.053557415,0.0107198,-0.0034567127,0.053459078,-0.0030551795,0.007304033,-0.027012922,0.05730974,0.007932777,-0.048449483,-0.030538598,0.035756256,-0.01425287,0.04071291,0.014309115,-0.0074802283,-0.011144741,-0.011470422,0.02104375,0.057318628,0.0008711108,-0.037554536,-0.044618517,-0.012080088,0.044036765,-0.056380328,-0.032987643,-0.024240078,0.015672758,-0.03948148,-0.00024833152,0.012280339,-0.016238684,-0.023098659,0.0027984437,057RVB_
-0.011718701,0.031463906,-0.029989552,-0.023832882,-0.020078694,-0.019838603,0.04861601,0.047005154,0.0065359874,0.043719396,0.007920899,-0.0062525314,0.026945189,-0.004793351,-0.017898152,0.015467535,-0.0011742396,0.031012774,0.03851869,-0.033166233,0.030500323,-0.03817835,0.019568471,0.0344927,0.010331802,0.036679972,-0.021354537,-0.027589926,0.038619906,0.037521064,-0.0061731804,0.020452967,-0.015824525,-0.020717895,0.0066043166,-0.030763196,0.017036228,-0.04312595,0.028168991,0.017287374,0.023821272,-0.03329925,-0.043838248,-0.026243996,0.011820751,0.022760183,-0.03391701,-0.014893263,-0.026148172,0.0031446202,057UsvC
