Var198_embed_0,Var198_embed_1,Var198_embed_2,Var198_embed_3,Var198_embed_4,Var198_embed_5,Var198_embed_6,Var198_embed_7,Var198_embed_8,Var198_embed_9,Var198_embed_10,Var198_embed_11,Var198_embed_12,Var198_embed_13,Var198_embed_14,Var198_embed_15,Var198_embed_16,Var198_embed_17,Var198_embed_18,Var198_embed_19,Var198_embed_20,Var198_embed_21,Var198_embed_22,Var198_embed_23,Var198_embed_24,Var198_embed_25,Var198_embed_26,Var198_embed_27,Var198_embed_28,Var198_embed_29,Var198_embed_30,Var198_embed_31,Var198_embed_32,Var198_embed_33,Var198_embed_34,Var198_embed_35,Var198_embed_36,Var198_embed_37,Var198_embed_38,Var198_embed_39,Var198_embed_40,Var198_embed_41,Var198_embed_42,Var198_embed_43,Var198_embed_44,Var198_embed_45,Var198_embed_46,Var198_embed_47,Var198_embed_48,Var198_embed_49,Var198
0.007773773,0.03467492,-0.0060903127,0.024326118,-0.021948278,0.034940697,-0.04015249,0.041776203,-0.03792201,0.006892624,0.055966754,0.04694772,-0.04049634,-0.033244256,-0.04817675,0.005013878,0.023581076,-0.03403325,-0.007975341,-0.03717667,0.00014403067,-0.053300582,-0.049462683,0.028236764,0.050721604,-0.018930158,-0.032876726,0.023386007,0.028471483,-0.027747707,-0.052347053,0.032074332,-0.0007753988,-0.04803397,-0.02514334,0.04154213,0.012274033,0.020081442,0.024682652,0.05451998,-0.024175538,0.019408362,-0.02566645,0.026645534,0.02625052,-0.05339136,-0.0075956928,0.040960737,0.04074786,0.0007860922,02s4XMm
-0.013978295,-0.036620528,-0.02049504,-0.023829922,0.0010650887,0.0031066122,-0.019785099,0.003253203,-0.0015580022,0.028097976,-0.03992973,0.039884754,-0.04551203,-0.024238853,0.0024265796,-0.004925112,0.019042136,-0.044017117,0.005345861,-0.01663407,-0.0251448,0.021744512,-0.013783006,0.019977324,0.017047342,-0.0012856103,-0.031744767,0.022964412,-0.015428603,-0.008509558,-0.037628736,-0.007493288,0.03333681,-0.033656757,0.035537064,0.0141270785,0.02986878,0.013349112,0.03900567,-0.023076594,-0.04149623,0.014628748,-0.003694046,-0.024698433,0.01772009,-0.015388259,-0.029735038,0.012874957,0.016073443,0.004761743,04quqyB
-0.02053989,-0.03400034,0.0598155,0.00919523,-0.042102106,0.0014498093,-0.040046837,0.0052193236,-0.001250302,0.0034428171,0.045746755,-0.03140623,-0.029785905,0.018075434,0.027954673,0.037970517,-0.01164584,-0.020538274,0.051022667,-0.013744633,0.045848064,-0.02688857,0.033640657,-0.022134488,0.0045322054,0.02091228,0.021083856,0.04001807,0.038912274,0.029656535,0.030940639,0.023950495,0.025996316,-0.04981592,0.04672164,-0.02722721,-0.016648432,0.012379916,-0.014123268,-0.034682725,0.028833348,-0.037506808,-0.0070132054,-0.0010948433,0.042922545,-0.026692782,0.0036300037,-0.0383801,0.026313653,0.0006515901,05vYdIL
0.027585536,0.026362307,-0.0029106943,-0.042967785,-0.02392223,-0.0056363,0.007270896,0.03201559,-0.017467123,0.009996619,0.056577884,0.028726347,-0.014453427,-0.0018596404,-0.023751296,-0.020333184,-0.005975837,-0.020059628,-0.013924558,-0.01506362,-0.041165624,0.028833177,0.024082832,0.021320127,0.017716736,0.0060129142,-0.039506957,0.042028338,-0.025026103,-0.042070165,-0.053375695,-0.042190764,-0.01975554,-0.05268956,0.056025032,-0.0023865018,0.0056927996,-0.0060587674,-0.004982148,0.03208474,-0.014212199,-0.031821206,0.014411894,-0.052130748,0.0026301644,0.03140745,-0.0021321774,0.004212582,-0.03683238,-0.008971206,05vx4QS
0.020357596,-0.043727394,0.06367354,-0.02376536,-0.0028863687,-0.008015053,-0.0052170977,0.035747543,-0.06290814,0.03524547,0.015687926,-0.052495237,0.027359506,0.0018918354,0.047362674,0.00695977,-0.0041187806,0.007987441,0.05015861,0.010926179,0.024133908,-0.06057383,-0.06688923,0.02339499,-0.026069298,0.07288037,-0.0014960102,0.0039656796,0.04831377,-0.035291288,-0.03127051,-0.050846666,-0.053100254,0.027059104,-0.0030656462,0.013171323,0.050169304,0.019991443,0.05131301,0.02679201,0.061118633,-0.026884854,0.0033406501,-0.006578836,-0.06645075,0.0032995974,0.052453462,-0.052036945,0.024933746,-0.0052344496,06Xs45W
0.010322948,-0.02738411,0.027744606,0.025792934,0.010547695,-0.010989875,-0.03727551,-0.013967793,-0.010003876,0.016610645,0.035022873,-0.0053773383,0.032721646,-0.020739304,-0.026768217,-0.01934756,0.034486,-0.051314276,0.01529595,-0.05025956,-0.0058102105,-0.057792988,-0.002275457,0.053139884,-0.02947848,-0.018359436,0.027160356,0.016299965,0.0371338,-0.011738875,0.0096,0.0077599967,-0.029328447,-0.024751203,0.013034844,0.033385202,-0.03171201,-0.010339122,-0.017067669,0.015715824,0.039217986,-0.012235573,0.012255435,0.0044455132,0.01900702,0.038285036,0.009073262,-0.018996274,0.01971681,0.016897244,0BL6iHS
-0.028580561,0.0009582212,-0.03551055,-0.025960553,0.017727505,-0.026788596,0.016680723,-0.049319092,0.0036174017,-0.049021486,-0.05513601,0.012977877,0.045509342,0.03704407,0.05568607,-0.024284437,0.03938195,-0.008523731,0.008620836,0.048402697,-0.08547603,-0.011128583,-0.04102321,-0.06265464,0.00884614,0.04420705,0.028844133,0.033726614,0.044889882,0.037598487,0.011508247,-0.074648775,0.012419105,0.0408834,-0.021052966,-0.011010642,-0.05354802,0.029598406,-0.040500067,0.032150876,-0.060273476,0.028830659,0.04102436,0.017913124,-0.010110972,0.034760077,-0.040928215,-0.045553464,0.021187987,0.0085544605,0BLFAbb
-0.029102106,-0.07034538,0.033143293,-0.037214138,-0.028130028,-0.015520202,0.017515395,0.02888496,0.038268957,0.051318772,0.076616146,0.05137602,-0.057026774,0.06730128,-0.018122882,-0.0026472907,-0.016778013,0.05785606,0.002157158,-0.003588576,0.026795272,-0.062076733,-0.041732583,0.03291633,0.059276465,0.020046702,0.012296771,-0.03391096,-0.020119654,-0.031570546,-0.043279298,-0.012036507,-0.029105,-0.028550006,0.012929848,0.017115753,0.033212125,-0.004989791,0.04911132,0.0065013454,0.061312124,-0.09502178,0.00070815237,-0.05987387,0.06869054,-0.046332218,0.010702548,-0.025330188,0.06835394,-0.043187503,0BLl1hh
-0.03534728,-0.015631182,-0.027963912,0.03199732,0.0014259943,-0.045969624,0.017173083,0.034940645,-0.00068153883,0.06307988,-0.0003126296,0.015689742,-0.001564475,-0.030353133,-0.015223112,-0.02858285,0.002731014,0.046272125,0.010544669,0.0035496112,0.034550544,-0.020104457,0.022804866,0.016544325,0.044252254,0.04034295,-0.04937271,0.024689395,-0.009776336,0.03302059,-0.0021742813,-0.009306833,-0.040226236,0.024092717,0.049331464,0.039186604,-0.044401642,0.015955333,-0.02729393,0.0054993634,0.03386474,-0.021592794,0.036258813,-0.038052004,0.006210127,-0.0027374788,-0.025565436,0.029750261,0.049621474,0.032420747,0BLnYyd
-0.04411879,-0.008193297,0.05020215,0.0097416695,-0.04768736,-0.014645603,0.019847946,0.03548798,0.003248079,0.030143788,-0.024304092,0.039191987,-0.018013738,0.056186873,0.014366174,0.039379872,0.02093689,-0.03426665,0.037126347,-0.008690831,-0.04535655,-0.03086308,-0.039312504,0.03375468,-0.033608586,-0.009524994,0.014563443,-0.03432269,-0.03179581,0.0027941482,-0.011068495,-0.032619398,-0.036053877,-0.05815659,0.03172289,-0.02400727,0.038148757,0.0063066157,-0.004740378,-0.044054523,0.013497327,-0.005597261,0.036930006,0.024638103,0.042551897,-0.058215413,0.032896128,0.05183177,-0.028368212,-0.002555143,0BobfVI
