Var199_embed_0,Var199_embed_1,Var199_embed_2,Var199_embed_3,Var199_embed_4,Var199_embed_5,Var199_embed_6,Var199_embed_7,Var199_embed_8,Var199_embed_9,Var199_embed_10,Var199_embed_11,Var199_embed_12,Var199_embed_13,Var199_embed_14,Var199_embed_15,Var199_embed_16,Var199_embed_17,Var199_embed_18,Var199_embed_19,Var199_embed_20,Var199_embed_21,Var199_embed_22,Var199_embed_23,Var199_embed_24,Var199_embed_25,Var199_embed_26,Var199_embed_27,Var199_embed_28,Var199_embed_29,Var199_embed_30,Var199_embed_31,Var199_embed_32,Var199_embed_33,Var199_embed_34,Var199_embed_35,Var199_embed_36,Var199_embed_37,Var199_embed_38,Var199_embed_39,Var199_embed_40,Var199_embed_41,Var199_embed_42,Var199_embed_43,Var199_embed_44,Var199_embed_45,Var199_embed_46,Var199_embed_47,Var199_embed_48,Var199_embed_49,Var199
-0.028615538,0.089393556,0.04925166,0.00026081176,0.027854327,0.05082246,0.05777566,-0.057637915,-0.0406129,0.010269561,-0.013062086,-0.07024289,-0.09282526,0.046373177,0.0037180446,-0.07727607,0.022997227,0.0017316603,0.035038378,-0.084664986,0.048058555,-0.060637493,0.043845147,0.013304984,0.026015839,0.06403456,-0.074205875,0.053981133,-0.07669244,-0.07905942,0.011550523,0.028127816,0.0076969396,0.071149975,0.020979462,-0.01819905,-0.010067409,-0.07219462,-0.023465287,-0.002368471,-0.03312254,0.09287599,0.023074307,0.008356024,0.012024129,-0.051377628,-0.028996449,0.04319343,-0.0716743,-0.0048534563,00J8E9a
-0.05314242,0.025415689,0.05340843,0.045730032,-0.026854232,0.038716063,-0.0047634197,-0.008179827,0.0020431373,-0.039806675,0.015858872,-0.010544741,0.027724892,-0.0098186415,-0.04048241,-0.013441647,-0.011353455,-0.03951995,0.047553126,-0.05480123,-0.02900761,0.035449926,0.042241536,0.031563304,-0.0009448188,0.009647435,0.032651663,0.030914918,-0.028089145,0.031437553,-0.030380264,-8.5920816e-05,-0.039576408,-0.038978517,0.015264225,-0.01499101,0.013687062,-0.05102526,-0.04249805,-0.04151614,0.003450446,0.05748376,-0.038345773,0.0008955237,-0.047023386,-0.00834102,-0.007946228,-0.032267034,0.0074018915,-0.0039445655,00JHTSP
-0.056689087,0.021746717,-0.039019696,0.03789616,0.05554512,-0.013437415,-0.016739808,-0.04469906,-0.0008702954,-0.02252179,-0.058517724,-0.04074049,-0.005021833,-0.0021193528,-0.010727415,-0.009719804,-0.023337904,0.039043847,0.024219945,0.020386035,0.035336725,-0.0034034234,0.004051624,0.005246745,-0.011756682,-0.010556351,0.0177735,0.03281124,0.005720469,-0.04461507,0.01871017,0.031122306,-9.6158634e-05,-0.023577958,0.008514644,0.023802483,-0.03131087,-0.024705878,-0.007582304,-0.0036336095,-0.007939517,0.026036795,0.05356971,-0.05257178,-0.03578783,0.028352913,-0.0068730074,0.03666006,0.019142026,0.0059087416,01aZJea
-0.0027421426,0.067899555,0.042808056,0.069647655,-0.013388414,0.037911262,0.02377764,0.011091625,-0.050422236,0.04128599,-0.063937135,0.0018890258,-0.037082978,-0.013572395,0.011863892,-0.02279161,0.024791148,0.009637486,0.013171071,-0.0007145804,-0.025017712,0.009946188,0.029241769,-0.026178254,0.046122957,0.07000342,-0.012004501,0.04478592,-0.039628487,-0.006156043,0.023720162,0.042753723,0.04732713,-0.0045930794,0.06690618,-0.07064438,-0.053635363,-0.06312836,0.006376338,0.0044220355,0.012754825,-0.023863448,-0.0119395405,-0.07286977,0.0024756123,-0.06876736,0.022481894,0.05514038,0.008807775,0.036557462,01rpPS3KgPnu7
-0.052385177,0.0017450651,0.027739769,-0.010739799,0.05803185,0.0081003,-0.0008213567,0.0069785076,0.035849836,-0.020855483,0.003187458,-0.04828048,-0.026626732,-0.007192384,0.024339087,-0.04412181,0.043433603,0.0050037443,-0.012396506,-0.017575704,0.05334914,-0.023204124,0.049005695,0.047637094,-0.010844871,0.027095852,0.0138645,-0.032290485,-0.0033313117,-0.031241689,0.037216105,-0.033046294,-0.002460198,-0.004996498,-0.033265024,0.022130048,-0.026263842,-0.015573422,0.022035189,0.00396509,0.020651734,-0.029771766,-0.020372273,0.019545214,0.035583366,-0.035971593,0.017001359,-0.034783497,-0.0267578,0.015993292,01rpPS3KgXaE1
0.014633697,-0.0058090477,0.016253939,-0.02289063,-0.03395382,-0.034927335,-0.034235466,0.035195477,0.034152206,-0.01388115,-0.03754955,0.0140733095,-0.062218674,-0.024389276,-0.011150979,-0.012847344,-0.01629769,0.031645004,0.049465157,-0.024633462,0.03990704,0.030802913,-0.008552017,-0.03487044,0.060508076,-0.025560204,-0.04049354,0.049776766,-0.03132663,0.023892159,0.037788577,-0.006854181,0.042145688,-0.019559499,0.059649237,-0.063143,-0.016553784,-0.046574213,0.019528273,-0.009834432,0.012606991,0.048364554,0.061066445,-0.014133808,0.034513358,-0.0158787,-0.054285333,-0.0034674308,0.025972221,-0.014819148,0DIU6wSVfPOnxAZs
-0.04702602,0.009292477,0.022948403,0.034445565,0.008438665,-0.029712591,0.040175885,-0.035947125,-0.04140409,0.032279424,-0.020612923,0.025243254,-0.05048184,0.042353697,-0.026957013,-0.022950105,0.02954669,-0.05746391,-0.018422188,0.0038211767,0.06251365,-0.01860701,0.030374974,-0.026513012,-0.008221235,0.025558589,0.034882545,0.052383397,-0.041727163,-0.016704157,-0.023458032,-0.025486803,-0.035174076,0.0070871236,0.0032835046,-0.0028457996,0.015739901,0.015496369,-0.04084408,0.018750697,0.012358437,0.040020302,0.020994974,-0.050296154,-0.016736839,0.006238332,-0.030339675,0.020394702,0.022146273,0.0061994153,0E4Nfgh
-0.035111275,0.05806763,-0.021916956,0.043079954,0.02680536,0.009313806,0.060037475,-0.0024393545,0.010404027,0.03388652,0.013392409,0.016656028,-0.04629197,0.02194758,-0.011923032,0.03557426,-0.028937966,-0.06249839,-0.01665872,-0.03364933,-0.036242615,-0.016952468,0.02265612,0.036153343,-0.00046543678,-0.029587856,-0.020864997,0.048258916,-0.06399022,-0.037913483,-0.01071028,0.043330185,0.035943937,0.045848444,-0.026885673,0.011879768,-0.036928356,-0.04211106,-0.020830665,-0.010884041,0.026073446,0.031016598,0.027004305,-0.014121994,0.01908024,0.02644323,-0.047632515,-0.014011893,0.01844742,0.010199369,0FAX5zR2adZT7io4QEVYaP
0.0020964702,-0.033839952,-0.015854005,0.051307,0.017088862,0.025620952,0.057706963,-0.023325872,0.036127288,-0.035161734,0.023690742,-0.036808953,3.442942e-05,0.04808402,-0.032950047,0.029464936,0.054074734,-0.015709998,0.028913768,-0.036203086,-0.002121427,-0.02987899,0.044910904,-0.039480086,-0.03635549,0.02956516,-0.062356018,0.008309485,-0.018181711,-0.06190254,0.04693568,0.06020508,0.045383334,-0.026206523,0.0033606156,-0.0011384394,0.017683797,-0.059904177,0.025119826,-0.048419368,-0.054262783,0.040965006,-0.014853781,0.03225905,0.001985703,-0.009174846,0.0071518305,0.05658192,0.002653584,0.02100969,0FRd7Jn1rZ
-0.013246015,-0.03102106,-0.016835334,0.03196618,0.019961584,0.05690058,0.010674521,-0.035904117,0.02232108,-0.00022551228,0.025092587,-0.022344809,-0.050069798,-0.035803,-0.00036721633,-0.035721473,-0.035900842,0.03131659,0.06072597,0.03416982,-0.0044158315,0.008189885,0.04940275,-0.00044790847,-0.013806738,0.051393665,-0.0024308737,-0.029350637,0.0043015075,-0.055711433,-0.025278341,0.06055005,0.05095552,0.04098791,-0.02953887,-0.028723676,-0.0401565,6.8480724e-05,-0.023409788,-0.018999692,0.030912878,-0.026233366,0.025112698,-0.025235437,0.024488853,-0.038284924,-0.05460265,-0.012322709,-0.026548022,0.01898205,0GVNOCB
