Var192_embed_0,Var192_embed_1,Var192_embed_2,Var192_embed_3,Var192_embed_4,Var192_embed_5,Var192_embed_6,Var192_embed_7,Var192_embed_8,Var192_embed_9,Var192_embed_10,Var192_embed_11,Var192_embed_12,Var192_embed_13,Var192_embed_14,Var192_embed_15,Var192_embed_16,Var192_embed_17,Var192_embed_18,Var192_embed_19,Var192_embed_20,Var192_embed_21,Var192_embed_22,Var192_embed_23,Var192_embed_24,Var192_embed_25,Var192_embed_26,Var192_embed_27,Var192_embed_28,Var192_embed_29,Var192_embed_30,Var192_embed_31,Var192_embed_32,Var192_embed_33,Var192_embed_34,Var192_embed_35,Var192_embed_36,Var192_embed_37,Var192_embed_38,Var192_embed_39,Var192_embed_40,Var192_embed_41,Var192_embed_42,Var192_embed_43,Var192_embed_44,Var192_embed_45,Var192_embed_46,Var192_embed_47,Var192_embed_48,Var192_embed_49,Var192
0.030341135,-0.023680147,-0.028432062,0.0364292,-0.040179834,-0.01454508,0.011241879,0.055195116,-0.027830157,-0.011444719,-0.018731393,-0.0037389551,0.013420392,-0.0136319995,-0.057286173,-0.030819302,0.023532458,0.04459528,-0.01690258,0.03711666,-0.039031122,0.0010348179,0.051507898,-0.033368617,-0.034000527,-0.00340406,0.010328294,-0.041647095,0.056716055,-0.050646096,0.02206549,-0.0028004486,-0.033780217,0.0056755533,-0.03423026,0.019715404,0.008616537,0.0037322869,0.048748627,0.028539823,-0.011850039,0.03690641,0.036891848,0.0062168767,-0.0044719777,-0.03402786,0.0038717336,-0.02127423,-0.03796613,0.041033812,0G9vyxdMWg
-0.0027105808,0.031444933,0.036856968,-0.03125418,-0.021455403,-0.03212584,0.03525027,-0.026508885,0.03403104,0.014858808,-0.037007067,0.03775906,0.011479578,-0.008259888,-0.037624355,-0.015859641,-0.05201832,-0.030211627,0.04839902,-0.041037727,-0.020306433,0.0034319765,-0.017231606,-0.0034624138,-0.00833842,0.0064541767,-0.016708873,0.0007479348,0.038567718,0.008989886,0.040413555,0.04324371,0.049683798,-0.023759969,-0.004165853,-0.007030652,0.015931789,-0.060988244,0.03356738,-0.04641484,0.0039965883,-0.035828885,-0.0049871374,0.036714308,-0.02924384,0.0037388587,-0.036633153,-0.041265894,0.022202158,-0.049702574,0kQTmBU3gb
-0.014834823,0.02491824,0.009423454,0.05726505,-0.0062364996,0.028161095,0.019409994,0.032445177,-0.04218908,0.0038117578,0.014950953,0.037782606,0.040435553,-0.036257047,0.012922972,0.04995056,-0.0047122794,0.018887948,0.045779858,0.0016796216,-0.01537495,-0.030138262,0.002170404,-0.03822262,-0.009054443,0.05741451,0.04054723,0.027858367,0.019376773,-0.021155583,0.038367897,0.011105937,-0.019713115,0.0072116423,-0.023193998,-0.031079376,0.0051295785,-0.04193987,-0.036930148,-0.00017081545,-0.022620033,0.011217687,-0.02022432,0.026919747,0.0050459867,-0.048555244,0.0024940374,-0.024667855,0.037337553,0.039441958,0kQqrQsiZt
-0.005559836,-0.020188788,-0.012940135,-0.0062001008,0.07081942,-0.056067258,0.044101346,-0.029469686,-0.056346446,0.017093359,0.045461506,-0.00993863,-0.02323251,0.06220854,-0.07178299,0.07147805,0.023212232,-0.016103681,0.055565722,0.014404654,0.039470684,-0.021049807,0.057752766,-0.015569943,0.040475212,0.06964224,-0.048506696,-0.0021282642,0.0012535335,-0.031540718,-0.0048627276,-0.023968168,0.03487164,0.006709056,0.015573256,0.006718218,0.013835343,-0.06525047,0.02286267,0.0029995258,0.04744883,0.04625759,-0.028449519,-0.046264045,0.0041185296,-0.02627342,0.019954424,0.009544074,-0.03244535,-0.014071238,0vimfo8zhV
0.022724485,-0.0033880868,-0.0067685624,-0.016178258,-0.00039371956,-0.035822064,0.044257764,0.059792224,-0.0022377823,-0.004678466,0.028652623,-0.069874614,-0.040394414,0.015074005,-0.010255249,0.031249326,-0.043577764,0.050734255,0.009462284,-0.057271574,0.029903932,0.037424453,0.021677447,-0.0059502088,0.003491471,0.017815046,-0.06292193,-0.02611507,0.028668424,0.0046726535,0.029080415,0.004268775,-0.011669904,-0.00079718174,0.058227163,-0.018807612,-0.025436476,-0.011403895,0.058343705,0.0065916115,0.04582002,-0.013507342,0.009177946,0.004844205,-0.023677697,-0.04179706,0.022452394,-0.01290485,-0.049348745,-0.03662228,1GdOj17ejg
-0.016462445,-0.045056205,-0.044803094,0.0026764038,0.028723616,-0.061362915,0.053684495,0.0002593038,-0.029431714,-0.02014213,-0.0031504002,-0.094798245,-0.06322857,0.0188606,-0.011398368,0.042079926,-0.028626444,0.056804765,0.01882018,-0.0020753248,0.036657903,-0.018270716,0.015171487,-0.0007983926,0.05353175,0.05083617,-0.018834032,-0.010464391,0.008799548,-0.070078015,0.014655327,0.085390754,0.06601656,0.05032648,0.054449063,-0.078666866,-0.049893755,-0.051449604,0.0044934694,-0.039577033,0.06055201,0.030253444,-0.029588547,-0.054632813,-0.08894109,-0.079582825,-0.04537088,-0.016683932,-0.021111146,0.0045399866,1GdOj1KXzC
0.00588717,0.059364654,0.041033898,-0.020072602,-0.014424654,-0.013725931,0.0022174902,0.015561318,0.06829348,-0.014320304,-0.05099221,-0.036719296,0.057244215,0.0012131502,0.041566417,-0.0013041885,0.023381297,0.038956113,-0.063537806,0.04813435,-0.06335112,-0.016137727,-0.027005216,-0.0017249398,-0.038922664,-0.002324958,-0.028082615,0.0037031183,-0.00623306,-0.021717856,0.034154214,-0.0012380155,-0.04847031,0.020626204,-0.07276487,0.0075348294,0.049083356,0.025162857,-0.010061433,0.056249455,-0.004436569,-0.055588026,-0.0015135984,0.029972926,0.05872752,-0.013797701,0.02310975,-0.015229722,0.0073214606,0.0024928036,1JGTmBQZiT
-0.032824192,-0.0366667,0.037867248,0.046053246,-0.000733639,-0.042862568,0.005796666,0.018258974,-0.010686265,-0.018293375,0.03910798,-0.040370185,-0.058641665,0.04241721,0.038756393,-0.023727106,-0.049008004,-0.009033615,0.0019650585,-0.007255529,0.038642045,0.032605886,-0.015996173,-0.035185736,0.04461788,0.00928606,0.0031021133,-0.0006754755,0.04255625,0.005231449,0.060977582,-0.022405587,0.034561433,-0.003450746,0.033074133,-0.02709425,-0.017176682,0.040780716,-0.018636137,0.016193256,-0.02062615,0.023992289,-0.0072767045,-0.043840613,0.0034050327,-0.060333148,-0.016228922,0.020245131,-0.030141553,-0.053489365,1JGqrQKzJV
-0.021644205,-0.026418196,-0.037580036,0.010743893,0.0040463125,-0.0561721,0.043748952,-0.029194213,-0.018204348,0.012500349,0.028397277,-0.06795584,-0.0036120806,0.061324187,-0.083062835,0.0073018763,-0.0605802,0.04481437,0.0025868444,0.012636488,0.05007922,0.016185423,0.056411084,-0.025172122,0.05147085,0.061443187,-0.01307438,-0.0046765883,-0.0045852573,-0.01953016,0.05001167,-0.010676412,0.07109816,0.07611115,0.042190164,-0.048564013,-0.03717433,-0.058486104,0.07294538,-0.06404974,0.06774962,0.05150511,-0.074276894,-0.03960196,-0.017353129,0.0077985344,-0.0016593514,-0.03490025,-0.022404436,-0.025612473,1JGr4RKzJV
0.037442107,-0.054420296,-0.010686033,0.026858684,0.04407207,-0.011466671,0.010656046,0.034021918,-0.047119386,-0.049225017,-0.003841443,0.031453885,-0.0019654152,-0.03370437,-0.029885577,-0.022634404,0.023248969,-0.029446017,-0.012694049,-0.0606808,-0.01088845,-0.047209874,0.049832284,0.030736212,0.017366372,0.033903297,-0.011835409,0.016028563,-0.009496798,0.003916042,-0.029112827,-0.018486274,-0.011183655,0.040569395,-0.02098262,-0.0007720386,-0.038491856,-0.018906735,-0.0039042328,-0.052739255,0.010940167,-0.0071392907,-0.0016545346,0.03164166,-0.047629286,-0.020685479,-0.053349666,0.017584797,-0.009765578,0.016552743,1JGr4RUaLY
