Var202_embed_0,Var202_embed_1,Var202_embed_2,Var202_embed_3,Var202_embed_4,Var202_embed_5,Var202_embed_6,Var202_embed_7,Var202_embed_8,Var202_embed_9,Var202_embed_10,Var202_embed_11,Var202_embed_12,Var202_embed_13,Var202_embed_14,Var202_embed_15,Var202_embed_16,Var202_embed_17,Var202_embed_18,Var202_embed_19,Var202_embed_20,Var202_embed_21,Var202_embed_22,Var202_embed_23,Var202_embed_24,Var202_embed_25,Var202_embed_26,Var202_embed_27,Var202_embed_28,Var202_embed_29,Var202_embed_30,Var202_embed_31,Var202_embed_32,Var202_embed_33,Var202_embed_34,Var202_embed_35,Var202_embed_36,Var202_embed_37,Var202_embed_38,Var202_embed_39,Var202_embed_40,Var202_embed_41,Var202_embed_42,Var202_embed_43,Var202_embed_44,Var202_embed_45,Var202_embed_46,Var202_embed_47,Var202_embed_48,Var202_embed_49,Var202
0.010822974,0.00038341037,0.009241267,0.006749007,-0.05141215,0.04141182,0.023020582,0.06577588,0.021415608,0.0174383,0.025988517,0.019303523,-0.019017966,0.038970955,0.017254654,0.03725136,-0.03456045,-0.005576021,-0.013683875,0.010437505,0.02515444,-0.0015627168,-0.0115365125,-0.0057568005,0.03624619,-0.05324494,0.030531848,-0.07303008,-0.016224412,-0.013989084,0.0040703285,-0.04477067,0.015226883,0.05307275,0.008438902,0.0060416246,-0.0115829585,-0.07769656,0.052438486,0.071454674,0.017639576,0.019028218,0.00509434,-0.0031731643,-0.0034886377,-0.044053726,0.04173948,-0.05270247,0.015776694,0.059794124,0062
-0.0029468716,0.030419191,0.012143623,0.0068227733,-0.05849126,-0.012892883,-0.042228006,-6.412666e-05,-0.07628609,-0.02356429,0.061808314,0.010648648,0.014275038,-0.04372908,0.035897914,0.056324482,0.022035968,0.034409836,-0.014917426,0.049465146,0.054671146,0.004511114,0.036212057,-0.06297377,0.053657353,-0.039077487,0.017873622,-0.06337884,-0.029604957,0.07097104,0.011240597,-0.015822569,-0.051446438,-0.013718821,-0.04351439,-0.008975793,-0.0005338518,-0.082873486,0.008438707,0.07421342,-0.048671093,0.04121573,0.044473343,0.038970333,-0.002441382,-0.017190453,0.03573868,-0.024673436,-0.057394654,-0.014191673,00AD
-0.009984151,0.062815115,0.015073266,0.036300827,-0.016229328,0.050805155,0.016132275,0.037966836,0.008955064,-0.02776852,0.05137853,-0.006501443,-0.026348462,-0.03163843,0.072508864,-0.06118346,-0.054985274,-0.014070953,-0.025498573,0.02024928,0.0008833451,-0.026619313,-0.018889923,-0.066558845,-0.028738124,-0.029627217,0.023355512,-0.016167555,0.07318049,0.022076227,0.020145122,-0.03378654,-0.034923453,0.037241347,0.032559138,0.033766974,-0.010728419,-0.016727934,0.018051036,-0.021446422,-0.0066537694,-0.0025588574,0.015058147,0.031846564,-0.023316635,0.011001148,0.03108159,0.022518134,-0.025735494,0.0024019678,0152
0.062474813,0.0094868615,-0.07221231,-0.058043614,0.0010044244,0.063664064,-0.007193843,0.020224059,-0.025807388,-0.063575685,0.049437188,0.006673829,0.016166657,0.062674664,0.068020456,0.02428357,-0.020636799,0.02479146,-0.0035845162,0.064947575,0.039643552,0.022449804,-0.01735028,-0.05744953,-0.00685337,0.013439093,0.068937615,0.003009735,0.044654228,0.054138035,-0.0123333335,0.026701659,-0.042108003,0.056534134,0.021031965,-0.024556516,0.027013447,-0.061037276,-0.024948064,0.0742642,0.018962018,-0.043052953,-0.02366524,0.009332669,-0.032824244,-0.0013483167,0.046302278,0.019969868,0.01020487,0.013212938,01Id
-0.014040703,0.06274561,0.0043175966,-0.058071263,-0.060275376,0.00918067,0.007207531,0.051670924,-0.058103606,-0.022633499,-0.011884132,-0.027368918,-0.019371483,0.000830663,-0.011978701,-0.040082663,0.0032321957,0.03245602,0.019098176,0.07170999,0.02111241,0.038239647,0.013570469,0.02544257,-0.022212364,0.038579885,-0.0050735474,-0.042359445,-0.041291077,0.040326696,-0.029643474,0.024094403,-0.03470315,-0.022002837,-0.02385124,-0.010836843,-0.04628498,0.007316067,0.015322234,0.06672998,-0.01794728,-0.037767965,0.03096971,-0.017095385,-0.054731596,-0.032533567,0.026402287,-0.0022738464,-0.00667264,-0.026336895,01br
0.033267364,0.022912202,0.028778948,-0.06340853,-0.025239745,-0.01196836,-0.018905865,-0.023282694,-0.027504636,-0.025400978,-0.013302063,0.009881109,-0.03314621,-0.01905859,-0.015764747,-0.0015268072,0.011003258,0.027159482,0.05370647,0.029552223,0.045649007,-0.01937944,0.03845281,-0.048197042,0.021240303,0.06557626,-0.029666612,0.031359345,-0.049053285,0.050264332,0.0018563732,0.07634783,-0.046696637,0.0042092986,-0.027590387,-0.042225923,-0.007479617,0.031034578,-0.02453646,-0.03237222,-0.012857563,-0.033881094,-0.03308512,0.042332187,0.038388778,-0.041271072,0.049788956,0.04980784,-0.037178405,-0.00969857,02fP
0.027744494,0.04539151,-0.038437184,-0.052451286,-0.04565036,0.025314685,0.005370231,0.031373262,-0.026549015,-0.029264865,-0.033273455,0.027630944,0.05241964,0.0040252684,0.040064942,0.023412308,0.019757926,0.029324222,0.016063785,0.035402488,-0.005290083,-0.041217186,-0.012955891,-0.04186699,-0.016924916,-0.05088246,-0.0010635002,-0.008914191,-0.005153605,0.053816106,-0.013403641,0.014218595,-0.042244505,0.033589877,-0.043155774,0.002294492,-0.04518516,-0.049091622,-0.034438774,0.06738547,0.009600006,0.053127423,-0.030992491,0.020268755,-0.017553087,0.025509674,-3.726907e-05,-0.047606915,-0.020043353,0.008671902,03GM
-0.027142202,0.00057092315,0.01443314,-0.04835949,-0.0004163135,0.0034105629,-0.009244123,-0.013277151,-0.06028108,-0.053139478,0.028996201,-0.056573752,-0.033566084,-0.0072732423,0.050966658,0.016551405,0.0047446424,-0.031959727,-0.04916488,0.02220748,0.0066676005,0.046153303,-0.044155985,0.022637276,-0.011147576,-0.0026492008,0.0031339657,-0.007624197,0.05716683,0.04541417,0.015341678,0.035968345,0.014072577,0.0018602838,0.028325934,-0.02358765,-0.01093161,-0.050556365,-0.0056774025,0.02416006,0.014250263,0.02433006,-0.011638701,0.041394867,-0.040675644,0.050822724,-0.0013363576,-0.0055699726,-0.041845646,-0.034257904,03q0
-0.0024023496,0.028645853,0.025090534,0.052403774,-0.005751733,-0.047803685,0.040784374,-0.043626275,0.03817937,0.007876285,-0.05136307,-0.031358235,0.031909637,-0.008481,-0.036489338,0.036011793,-0.027410094,0.022171011,-0.028021278,-0.020732757,-0.040518753,-0.037962113,-0.005670541,0.048791546,-0.0006291458,-0.053882338,-0.049041998,-0.0006625409,-0.031440616,-0.051396146,-0.08213624,0.0024673373,0.034647357,-0.011503883,0.0030356296,-0.025203004,-0.019440569,0.010006236,-0.0054233335,0.025116682,0.04725275,0.029545236,-0.055693477,0.030480405,0.026251752,0.031429283,-0.03677444,-0.07158625,-0.035301108,0.031617377,0553
0.025555693,-0.0073191454,-0.021614522,-0.060875867,0.0031813576,-0.011239886,-0.034831475,0.01898314,-0.011840105,0.032997586,0.035168022,0.0052228686,-0.019319165,0.013712583,0.050338883,0.009813814,0.038715817,-0.012501607,0.019225469,0.0057034036,0.03571955,-0.02475014,-0.035362735,-0.052118607,0.026571253,0.01631418,-0.035761565,0.021156434,0.057637773,0.010988308,-0.053681146,-0.033314127,-0.014022037,0.021960437,-0.031887136,-0.0022953094,0.024102708,-0.013688111,0.0019415517,-0.004603658,0.01215764,0.0059621297,0.015126511,0.048295934,0.010508053,-0.029121464,0.039236154,-0.033456765,0.010645029,0.047803916,05V9
